segment_id	reference	text
pli-tv-bu-vb-pc8:2.2.1	pts-cs2.2	pts-cs
pli-tv-bu-vb-pc8:2.2.3	cck2.189	cck
pli-tv-bu-vb-pc8:2.2.3	ms2V_239	ms
pli-tv-bu-vb-pc8:2.2.5	mc2.145	mc
pli-tv-bu-vb-pc8:2.2.5	ms2V_240	ms
pli-tv-bu-vb-pc8:2.2.7	csp1ed2.39	csp1ed
pli-tv-bu-vb-pc8:2.2.7	csp2ed2.39	csp2ed
pli-tv-bu-vb-pc8:2.2.7	ms2V_241	ms
pli-tv-bu-vb-pc8:2.2.9	ms2V_242	ms
pli-tv-bu-vb-pc8:2.2.9	vri88.39	vri
pli-tv-bu-vb-pc8:2.2.11	ms2V_243	ms
pli-tv-bu-vb-pc8:2.2.11	sya2.213	sya
pli-tv-bu-vb-pc8:2.2.13.1	ms2V_244	ms
pli-tv-bu-vb-pc8:2.2.17	dr2.167	dr
pli-tv-bu-vb-pc8:2.2.17	ms2V_245	ms
pli-tv-bu-vb-pc8:2.2.19	pts-vp-en2.213	pts-vp-en
pli-tv-bu-vb-pc8:2.2.24	bj2.1.82	bj
pli-tv-bu-vb-pc8:2.2.24	ms2V_246	ms
pli-tv-bu-vb-pc8:2.2.28	cck2.190	cck
pli-tv-bu-vb-pc8:2.2.28	mc2.146	mc
pli-tv-bu-vb-pc8:2.2.28	ms2V_247	ms
pli-tv-bu-vb-pc8:2.2.30	ms2V_248	ms
pli-tv-bu-vb-pc8:2.2.30	ndp2.43	ndp
pli-tv-bu-vb-pc8:2.2.30	pts-vp-pli4.27	pts-vp-pli
pli-tv-bu-vb-pc8:2.2.30	sya2.214	sya
pli-tv-bu-vb-pc8:2.2.34	ms2V_249	ms
pli-tv-bu-vb-pc8:2.2.34	vri88.40	vri
pli-tv-bu-vb-pc8:2.2.37	csp1ed2.40	csp1ed
pli-tv-bu-vb-pc8:2.2.37	csp2ed2.40	csp2ed
pli-tv-bu-vb-pc8:2.2.37	ms2V_250	ms
pli-tv-bu-vb-pc8:2.2.39	dr2.168	dr
pli-tv-bu-vb-pc8:2.2.39	ms2V_251	ms
pli-tv-bu-vb-pc8:2.2.41	cck2.191	cck
pli-tv-bu-vb-pc8:2.2.41	ms2V_252	ms
pli-tv-bu-vb-pc8:2.2.43	pts-vp-en2.214	pts-vp-en
pli-tv-bu-vb-pc8:2.2.46	bj2.1.84	bj
pli-tv-bu-vb-pc8:2.2.46	ms2V_253	ms
pli-tv-bu-vb-pc8:2.2.46	sya2.215	sya
pli-tv-bu-vb-pc8:2.2.50	mc2.147	mc
pli-tv-bu-vb-pc8:2.2.50	ms2V_254	ms
pli-tv-bu-vb-pc8:2.2.54	ms2V_255	ms
pli-tv-bu-vb-pc8:2.3.1	ms2V_256	ms
pli-tv-bu-vb-pc8:2.3.1	msdiv72	msdiv
pli-tv-bu-vb-pc8:2.3.1	ndp2.44	ndp
pli-tv-bu-vb-pc8:2.3.1	pts-cs2.3	pts-cs
pli-tv-bu-vb-pc8:2.3.3	cck2.192	cck
pli-tv-bu-vb-pc8:2.3.3	dr2.169	dr
pli-tv-bu-vb-pc8:2.3.3	ms2V_257	ms
pli-tv-bu-vb-pc8:2.3.3	vri88.41	vri
pli-tv-bu-vb-pc8:2.3.6	csp1ed2.41	csp1ed
pli-tv-bu-vb-pc8:2.3.6	csp2ed2.41	csp2ed
pli-tv-bu-vb-pc8:2.3.6	ms2V_258	ms
pli-tv-bu-vb-pc8:2.3.6	sya2.216	sya
pli-tv-bu-vb-pc8:2.3.13	bj2.1.86	bj
pli-tv-bu-vb-pc8:2.3.13	ms2V_259	ms
pli-tv-bu-vb-pc8:2.3.17	mc2.148	mc
pli-tv-bu-vb-pc8:2.3.17	ms2V_260	ms
pli-tv-bu-vb-pc8:2.3.18	pts-vp-en2.215	pts-vp-en
pli-tv-bu-vb-pc8:2.3.19	cck2.193	cck
pli-tv-bu-vb-pc8:2.3.19	ms2V_261	ms
pli-tv-bu-vb-pc8:2.3.19	pts-vp-pli4.28	pts-vp-pli
pli-tv-bu-vb-pc8:2.3.23	dr2.170	dr
pli-tv-bu-vb-pc8:2.3.23	ms2V_262	ms
pli-tv-bu-vb-pc8:2.3.23	sya2.217	sya
pli-tv-bu-vb-pc8:2.3.26	ms2V_263	ms
pli-tv-bu-vb-pc8:2.3.26	ndp2.45	ndp
pli-tv-bu-vb-pc8:2.3.26	vri88.42	vri
pli-tv-bu-vb-pc8:2.3.28	csp1ed2.42	csp1ed
pli-tv-bu-vb-pc8:2.3.28	csp2ed2.42	csp2ed
pli-tv-bu-vb-pc8:2.3.28	ms2V_264	ms
pli-tv-bu-vb-pc8:2.3.30	bj2.1.88	bj
pli-tv-bu-vb-pc8:2.3.30	cck2.194	cck
pli-tv-bu-vb-pc8:2.3.30	mc2.149	mc
pli-tv-bu-vb-pc8:2.3.30	ms2V_265	ms
pli-tv-bu-vb-pc8:2.3.35	ms2V_266	ms
pli-tv-bu-vb-pc8:2.3.35	sya2.218	sya
pli-tv-bu-vb-pc8:2.3.39	dr2.171	dr
pli-tv-bu-vb-pc8:2.3.39	ms2V_267	ms
pli-tv-bu-vb-pc8:2.3.43	ms2V_268	ms
pli-tv-bu-vb-pc8:2.3.43	msdiv73	msdiv
pli-tv-bu-vb-pc8:2.3.46	ms2V_269	ms
pli-tv-bu-vb-pc8:2.3.46	ndp2.46	ndp
pli-tv-bu-vb-pc8:2.3.48	cck2.195	cck
pli-tv-bu-vb-pc8:2.3.48	ms2V_270	ms
pli-tv-bu-vb-pc8:2.3.48	vri88.43	vri
pli-tv-bu-vb-pc8:2.3.50	ms2V_271	ms
pli-tv-bu-vb-pc8:2.3.51	bj2.1.90	bj
pli-tv-bu-vb-pc8:2.3.51	csp1ed2.43	csp1ed
pli-tv-bu-vb-pc8:2.3.51	csp2ed2.43	csp2ed
pli-tv-bu-vb-pc8:2.3.51	mc2.150	mc
pli-tv-bu-vb-pc8:2.3.51	ms2V_272	ms
pli-tv-bu-vb-pc8:2.3.51	sya2.219	sya
pli-tv-bu-vb-pc8:2.3.52	pts-vp-en2.216	pts-vp-en
pli-tv-bu-vb-pc8:2.3.53	ms2V_273	ms
pli-tv-bu-vb-pc8:2.3.55.1	cck2.196	cck
pli-tv-bu-vb-pc8:2.3.55.1	dr2.172	dr
pli-tv-bu-vb-pc8:2.3.55.1	ms2V_274	ms
pli-tv-bu-vb-pc8:2.3.55.1	pts-vp-pli4.29	pts-vp-pli
pli-tv-bu-vb-pc8:2.4.1	ms2V_275	ms
pli-tv-bu-vb-pc8:2.4.1	msdiv74	msdiv
pli-tv-bu-vb-pc8:2.4.1	ndp2.47	ndp
pli-tv-bu-vb-pc8:2.4.1	pts-cs2.4	pts-cs
pli-tv-bu-vb-pc8:2.4.1	sya2.220	sya
pli-tv-bu-vb-pc8:2.4.3	bj2.1.92	bj
pli-tv-bu-vb-pc8:2.4.3	dr2.173	dr
pli-tv-bu-vb-pc8:2.4.3	mc2.151	mc
pli-tv-bu-vb-pc8:2.4.3	ms2V_276	ms
pli-tv-bu-vb-pc8:2.4.3	pts-vp-en2.217	pts-vp-en
pli-tv-bu-vb-pc8:2.4.3	vri88.44	vri
pli-tv-bu-vb-pc8:2.4.33	cck2.197	cck
pli-tv-bu-vb-pc8:2.4.33	csp1ed2.44	csp1ed
pli-tv-bu-vb-pc8:2.4.33	csp2ed2.44	csp2ed
pli-tv-bu-vb-pc8:2.4.33	ms2V_277	ms
pli-tv-bu-vb-pc8:2.4.36	ms2V_278	ms
pli-tv-bu-vb-pc8:2.4.36	sya2.221	sya
pli-tv-bu-vb-pc8:2.4.38	ms2V_279	ms
pli-tv-bu-vb-pc8:2.4.39	ms2V_280	ms
pli-tv-bu-vb-pc8:2.4.41	ms2V_281	ms
pli-tv-bu-vb-pc8:2.4.43	ms2V_282	ms
pli-tv-bu-vb-pc8:2.4.43	ndp2.48	ndp
pli-tv-bu-vb-pc8:2.4.43	vri88.45	vri
pli-tv-bu-vb-pc8:2.4.45	bj2.1.94	bj
pli-tv-bu-vb-pc8:2.4.45	cck2.198	cck
pli-tv-bu-vb-pc8:2.4.45	dr2.174	dr
pli-tv-bu-vb-pc8:2.4.45	mc2.152	mc
pli-tv-bu-vb-pc8:2.4.45	ms2V_283	ms
pli-tv-bu-vb-pc8:2.5.1	ms2V_284	ms
pli-tv-bu-vb-pc8:2.5.1	msdiv75	msdiv
pli-tv-bu-vb-pc8:2.5.1	pts-cs2.5	pts-cs
pli-tv-bu-vb-pc8:2.5.1	sya2.222	sya
pli-tv-bu-vb-pc8:2.5.2	pts-vp-en2.218	pts-vp-en
pli-tv-bu-vb-pc8:2.5.3	ms2V_285	ms
pli-tv-bu-vb-pc8:2.5.7	csp1ed2.45	csp1ed
pli-tv-bu-vb-pc8:2.5.7	csp2ed2.45	csp2ed
pli-tv-bu-vb-pc8:2.5.7	ms2V_286	ms
pli-tv-bu-vb-pc8:2.5.14	ms2V_287	ms
pli-tv-bu-vb-pc8:2.5.18	cck2.199	cck
pli-tv-bu-vb-pc8:2.5.18	dr2.175	dr
pli-tv-bu-vb-pc8:2.5.18	mc2.153	mc
pli-tv-bu-vb-pc8:2.5.18	ms2V_288	ms
pli-tv-bu-vb-pc8:2.5.18	ndp2.49	ndp
pli-tv-bu-vb-pc8:2.5.18	pts-vp-pli4.30	pts-vp-pli
pli-tv-bu-vb-pc8:2.5.18	vri88.46	vri
pli-tv-bu-vb-pc8:2.5.37	bj2.1.96	bj
pli-tv-bu-vb-pc8:2.5.37	ms2V_289	ms
pli-tv-bu-vb-pc8:2.5.37	sya2.223	sya
pli-tv-bu-vb-pc8:2.5.42	ms2V_290	ms
pli-tv-bu-vb-pc8:2.5.47	cck2.200	cck
pli-tv-bu-vb-pc8:2.5.47	csp1ed2.46	csp1ed
pli-tv-bu-vb-pc8:2.5.47	csp2ed2.46	csp2ed
pli-tv-bu-vb-pc8:2.5.47	dr2.176	dr
pli-tv-bu-vb-pc8:2.5.47	ms2V_291	ms
pli-tv-bu-vb-pc8:2.5.47	msdiv76	msdiv
pli-tv-bu-vb-pc8:2.5.53	mc2.154	mc
pli-tv-bu-vb-pc8:2.5.53	ms2V_292	ms
pli-tv-bu-vb-pc8:2.5.53	sya2.224	sya
pli-tv-bu-vb-pc8:2.6.1	ms2V_293	ms
pli-tv-bu-vb-pc8:2.6.1	msdiv77	msdiv
pli-tv-bu-vb-pc8:2.6.1	pts-cs2.6	pts-cs
pli-tv-bu-vb-pc8:2.6.1	vri88.47	vri
pli-tv-bu-vb-pc8:2.6.4	ms2V_294	ms
pli-tv-bu-vb-pc9:1.1	bj2.1.98	bj
pli-tv-bu-vb-pc9:1.1	cck2.201	cck
pli-tv-bu-vb-pc9:1.1	csp1ed2.47	csp1ed
pli-tv-bu-vb-pc9:1.1	csp2ed2.47	csp2ed
pli-tv-bu-vb-pc9:1.1	dr2.177	dr
pli-tv-bu-vb-pc9:1.1	ms2V_295	ms
pli-tv-bu-vb-pc9:1.1	msdiv78	msdiv
pli-tv-bu-vb-pc9:1.1	ndp2.50	ndp
pli-tv-bu-vb-pc9:1.1	pts-cs1	pts-cs
pli-tv-bu-vb-pc9:1.1	pts-vp-en2.219	pts-vp-en
pli-tv-bu-vb-pc9:1.1	pts-vp-pli4.31	pts-vp-pli
pli-tv-bu-vb-pc9:1.1	sya2.225	sya
pli-tv-bu-vb-pc9:1.12	mc2.155	mc
pli-tv-bu-vb-pc9:1.12	ms2V_296	ms
pli-tv-bu-vb-pc9:1.12	sya2.226	sya
pli-tv-bu-vb-pc9:1.16	pts-vp-en2.220	pts-vp-en
pli-tv-bu-vb-pc9:1.20.1	ms2V_297	ms
pli-tv-bu-vb-pc9:1.20.1	msdiv79	msdiv
pli-tv-bu-vb-pc9:2.1.1	ms2V_298	ms
pli-tv-bu-vb-pc9:2.1.1	msdiv80	msdiv
pli-tv-bu-vb-pc9:2.1.1	pts-cs2.1	pts-cs
pli-tv-bu-vb-pc9:2.1.5	ms2V_299	ms
pli-tv-bu-vb-pc9:2.1.5	ndp2.51	ndp
pli-tv-bu-vb-pc9:2.1.7	dr2.178	dr
pli-tv-bu-vb-pc9:2.1.7	ms2V_300	ms
pli-tv-bu-vb-pc9:2.1.7	vri88.48	vri
pli-tv-bu-vb-pc9:2.1.9	ms2V_301	ms
pli-tv-bu-vb-pc9:2.1.11	cck2.202	cck
pli-tv-bu-vb-pc9:2.1.11	ms2V_302	ms
pli-tv-bu-vb-pc9:2.1.13	bj2.1.100	bj
pli-tv-bu-vb-pc9:2.1.13	ms2V_303	ms
pli-tv-bu-vb-pc9:2.1.15.1	ms2V_304	ms
pli-tv-bu-vb-pc9:2.1.17.1	ms2V_305	ms
pli-tv-bu-vb-pc9:2.1.19	csp1ed2.48	csp1ed
pli-tv-bu-vb-pc9:2.1.19	csp2ed2.48	csp2ed
pli-tv-bu-vb-pc9:2.1.19	mc2.156	mc
pli-tv-bu-vb-pc9:2.1.19	ms2V_306	ms
pli-tv-bu-vb-pc9:2.1.19	sya2.227	sya
pli-tv-bu-vb-pc9:2.1.20	pts-vp-en2.221	pts-vp-en
pli-tv-bu-vb-pc9:2.1.25.1	ms2V_307	ms
pli-tv-bu-vb-pc9:2.1.25.1	msdiv81	msdiv
pli-tv-bu-vb-pc9:2.1.26	dr2.179	dr
pli-tv-bu-vb-pc9:2.1.26	ms2V_308	ms
pli-tv-bu-vb-pc9:2.1.26	pts-vp-pli4.32	pts-vp-pli
pli-tv-bu-vb-pc9:2.1.27	cck2.203	cck
pli-tv-bu-vb-pc9:2.1.27	ms2V_309	ms
pli-tv-bu-vb-pc9:2.1.27	vri88.49	vri
pli-tv-bu-vb-pc9:2.1.28	ms2V_310	ms
pli-tv-bu-vb-pc9:2.2.1	ms2V_311	ms
pli-tv-bu-vb-pc9:2.2.1	msdiv82	msdiv
pli-tv-bu-vb-pc9:2.2.1	ndp2.52	ndp
pli-tv-bu-vb-pc9:2.2.1	pts-cs2.2	pts-cs
pli-tv-bu-vb-pc9:2.2.2	ms2V_312	ms
pli-tv-bu-vb-pc9:2.2.3	ms2V_313	ms
pli-tv-bu-vb-pc9:2.2.4	bj2.1.102	bj
pli-tv-bu-vb-pc9:2.2.4	ms2V_314	ms
pli-tv-bu-vb-pc9:2.2.4	sya2.228	sya
pli-tv-bu-vb-pc9:2.2.5	ms2V_315	ms
pli-tv-bu-vb-pc9:2.2.5	pts-vp-en2.222	pts-vp-en
pli-tv-bu-vb-pc9:2.2.6	csp1ed2.49	csp1ed
pli-tv-bu-vb-pc9:2.2.6	csp2ed2.49	csp2ed
pli-tv-bu-vb-pc9:2.2.6	mc2.157	mc
pli-tv-bu-vb-pc9:2.2.6	ms2V_316	ms
pli-tv-bu-vb-pc9:2.2.7	ms2V_317	ms
pli-tv-bu-vb-pc9:2.2.8	ms2V_318	ms
pli-tv-bu-vb-pc9:2.3.1	ms2V_319	ms
pli-tv-bu-vb-pc9:2.3.1	msdiv83	msdiv
pli-tv-bu-vb-pc9:2.3.1	pts-cs2.3	pts-cs
pli-tv-bu-vb-pc9:2.3.7	ms2V_320	ms
pli-tv-bu-vb-pc10:1.1	cck2.204	cck
pli-tv-bu-vb-pc10:1.1	dr2.180	dr
pli-tv-bu-vb-pc10:1.1	ms2V_321	ms
pli-tv-bu-vb-pc10:1.1	msdiv84	msdiv
pli-tv-bu-vb-pc10:1.1	pts-cs1	pts-cs
pli-tv-bu-vb-pc10:1.1	pts-vp-en2.223	pts-vp-en
pli-tv-bu-vb-pc10:1.1	sya2.229	sya
pli-tv-bu-vb-pc10:1.1	vri88.50	vri
pli-tv-bu-vb-pc10:1.6	ms2V_322	ms
pli-tv-bu-vb-pc10:1.6	ndp2.53	ndp
pli-tv-bu-vb-pc10:1.6	pts-vp-pli4.33	pts-vp-pli
pli-tv-bu-vb-pc10:1.16.1	mc2.158	mc
pli-tv-bu-vb-pc10:1.16.1	ms2V_323	ms
pli-tv-bu-vb-pc10:1.16.1	msdiv85	msdiv
pli-tv-bu-vb-pc10:2.1.1	bj2.1.104	bj
pli-tv-bu-vb-pc10:2.1.1	ms2V_324	ms
pli-tv-bu-vb-pc10:2.1.1	msdiv86	msdiv
pli-tv-bu-vb-pc10:2.1.1	pts-cs2.1	pts-cs
pli-tv-bu-vb-pc10:2.1.5	ms2V_325	ms
pli-tv-bu-vb-pc10:2.1.5	sya2.230	sya
pli-tv-bu-vb-pc10:2.1.7	cck2.205	cck
pli-tv-bu-vb-pc10:2.1.7	csp1ed2.50	csp1ed
pli-tv-bu-vb-pc10:2.1.7	csp2ed2.50	csp2ed
pli-tv-bu-vb-pc10:2.1.7	dr2.181	dr
pli-tv-bu-vb-pc10:2.1.7	ms2V_326	ms
pli-tv-bu-vb-pc10:2.1.8	pts-vp-en2.224	pts-vp-en
pli-tv-bu-vb-pc10:2.1.11	ms2V_327	ms
pli-tv-bu-vb-pc10:2.1.15	ms2V_328	ms
pli-tv-bu-vb-pc10:2.1.15	vri88.51	vri
pli-tv-bu-vb-pc10:2.1.17	ms2V_329	ms
pli-tv-bu-vb-pc10:2.2.1	ms2V_330	ms
pli-tv-bu-vb-pc10:2.2.1	msdiv87	msdiv
pli-tv-bu-vb-pc10:2.2.1	pts-cs2.2	pts-cs
pli-tv-bu-vb-pc10:2.2.2	ms2V_331	ms
pli-tv-bu-vb-pc10:2.2.2	ndp2.54	ndp
pli-tv-bu-vb-pc10:2.2.3	mc2.159	mc
pli-tv-bu-vb-pc10:2.2.3	ms2V_332	ms
pli-tv-bu-vb-pc10:2.2.3	sya2.231	sya
pli-tv-bu-vb-pc10:2.2.4	cck2.206	cck
pli-tv-bu-vb-pc10:2.2.4	ms2V_333	ms
pli-tv-bu-vb-pc10:2.3.1	dr2.182	dr
pli-tv-bu-vb-pc10:2.3.1	ms2V_334	ms
pli-tv-bu-vb-pc10:2.3.1	msdiv88	msdiv
pli-tv-bu-vb-pc10:2.3.1	pts-cs2.3	pts-cs
pli-tv-bu-vb-pc10:2.3.2	pts-vp-en2.225	pts-vp-en
pli-tv-bu-vb-pc10:2.3.8	ms2V_335	ms
pli-tv-bu-vb-pc10:2.3.10	ms2V_336	ms
pli-tv-bu-vb-pc10:2.3.11	csp1ed2.51	csp1ed
pli-tv-bu-vb-pc10:2.3.11	csp2ed2.51	csp2ed
pli-tv-bu-vb-pc10:2.3.11	ms2V_337	ms
pli-tv-bu-vb-pc11:1.1	bj2.1.1.106	bj
pli-tv-bu-vb-pc11:1.1	cck2.207	cck
pli-tv-bu-vb-pc11:1.1	dr2.183	dr
pli-tv-bu-vb-pc11:1.1	mc2.160	mc
pli-tv-bu-vb-pc11:1.1	ms2V_338	ms
pli-tv-bu-vb-pc11:1.1	msdiv89	msdiv
pli-tv-bu-vb-pc11:1.1	ndp2.55	ndp
pli-tv-bu-vb-pc11:1.1	pts-cs1	pts-cs
pli-tv-bu-vb-pc11:1.1	pts-vp-en2.226	pts-vp-en
pli-tv-bu-vb-pc11:1.1	pts-vp-pli4.34	pts-vp-pli
pli-tv-bu-vb-pc11:1.1	sya2.232	sya
pli-tv-bu-vb-pc11:1.1	sya2.233	sya
pli-tv-bu-vb-pc11:1.1	vri88.52	vri
pli-tv-bu-vb-pc11:1.19	cck2.208	cck
pli-tv-bu-vb-pc11:1.19	csp1ed2.52	csp1ed
pli-tv-bu-vb-pc11:1.19	csp2ed2.52	csp2ed
pli-tv-bu-vb-pc11:1.19	dr2.184	dr
pli-tv-bu-vb-pc11:1.19	ms2V_339	ms
pli-tv-bu-vb-pc11:1.21	pts-vp-en2.227	pts-vp-en
pli-tv-bu-vb-pc11:1.29.1	ms2V_340	ms
pli-tv-bu-vb-pc11:1.29.1	msdiv90	msdiv
pli-tv-bu-vb-pc11:2.1.1	bj2.1.1.108	bj
pli-tv-bu-vb-pc11:2.1.1	ms2V_341	ms
pli-tv-bu-vb-pc11:2.1.1	msdiv91	msdiv
pli-tv-bu-vb-pc11:2.1.1	pts-cs2.1	pts-cs
pli-tv-bu-vb-pc11:2.1.1	vri88.53	vri
pli-tv-bu-vb-pc11:2.1.3	ms2V_342	ms
pli-tv-bu-vb-pc11:2.1.3	pts-vp-pli4.35	pts-vp-pli
pli-tv-bu-vb-pc11:2.1.4	pts-vp-en2.228	pts-vp-en
pli-tv-bu-vb-pc11:2.1.5	mc2.161	mc
pli-tv-bu-vb-pc11:2.1.5	ms2V_343	ms
pli-tv-bu-vb-pc11:2.1.7	ms2V_344	ms
pli-tv-bu-vb-pc11:2.1.7	sya2.234	sya
pli-tv-bu-vb-pc11:2.1.9	ms2V_345	ms
pli-tv-bu-vb-pc11:2.1.9	ndp2.56	ndp
pli-tv-bu-vb-pc11:2.1.10	pts-vp-en2.229	pts-vp-en
pli-tv-bu-vb-pc11:2.1.11	cck2.209	cck
pli-tv-bu-vb-pc11:2.1.11	dr2.185	dr
pli-tv-bu-vb-pc11:2.1.11	ms2V_346	ms
pli-tv-bu-vb-pc11:2.2.1	ms2V_347	ms
pli-tv-bu-vb-pc11:2.2.1	msdiv92	msdiv
pli-tv-bu-vb-pc11:2.2.1	pts-cs2.2	pts-cs
pli-tv-bu-vb-pc11:2.3.1	ms2V_348	ms
pli-tv-bu-vb-pc11:2.3.1	msdiv93	msdiv
pli-tv-bu-vb-pc11:2.3.1	pts-cs2.3	pts-cs
pli-tv-bu-vb-pc11:2.3.8	ms2V_349	ms
pli-tv-bu-vb-pc12:1.1	bj2.1.110	bj
pli-tv-bu-vb-pc12:1.1	csp1ed2.53	csp1ed
pli-tv-bu-vb-pc12:1.1	csp2ed2.53	csp2ed
pli-tv-bu-vb-pc12:1.1	mc2.162	mc
pli-tv-bu-vb-pc12:1.1	ms2V_350	ms
pli-tv-bu-vb-pc12:1.1	msdiv94	msdiv
pli-tv-bu-vb-pc12:1.1	pts-cs1	pts-cs
pli-tv-bu-vb-pc12:1.1	pts-vp-en2.230	pts-vp-en
pli-tv-bu-vb-pc12:1.1	sya2.235	sya
pli-tv-bu-vb-pc12:1.1	vri88.54	vri
pli-tv-bu-vb-pc12:1.4	cck2.210	cck
pli-tv-bu-vb-pc12:1.4	dr2.186	dr
pli-tv-bu-vb-pc12:1.4	ms2V_351	ms
pli-tv-bu-vb-pc12:1.4	ndp2.57	ndp
pli-tv-bu-vb-pc12:1.4	pts-vp-pli4.36	pts-vp-pli
pli-tv-bu-vb-pc12:1.4	sya2.236	sya
pli-tv-bu-vb-pc12:1.19	ms2V_352	ms
pli-tv-bu-vb-pc12:1.19	msdiv95	msdiv
pli-tv-bu-vb-pc12:1.19	pts-vp-en2.231	pts-vp-en
pli-tv-bu-vb-pc12:1.23	ms2V_353	ms
pli-tv-bu-vb-pc12:1.28	cck2.211	cck
pli-tv-bu-vb-pc12:1.28	ms2V_354	ms
pli-tv-bu-vb-pc12:1.30	bj2.1.112	bj
pli-tv-bu-vb-pc12:1.30	csp1ed2.54	csp1ed
pli-tv-bu-vb-pc12:1.30	csp2ed2.54	csp2ed
pli-tv-bu-vb-pc12:1.30	dr2.187	dr
pli-tv-bu-vb-pc12:1.30	mc2.163	mc
pli-tv-bu-vb-pc12:1.30	ms2V_355	ms
pli-tv-bu-vb-pc12:1.30	vri88.55	vri
pli-tv-bu-vb-pc12:1.32.1	ms2V_356	ms
pli-tv-bu-vb-pc12:1.33	ms2V_357	ms
pli-tv-bu-vb-pc12:2.1	cck2.212	cck
pli-tv-bu-vb-pc12:2.1	ms2V_358	ms
pli-tv-bu-vb-pc12:2.1	msdiv96	msdiv
pli-tv-bu-vb-pc12:2.1	ndp2.58	ndp
pli-tv-bu-vb-pc12:2.1	pts-cs2	pts-cs
pli-tv-bu-vb-pc12:2.1	sya2.237	sya
pli-tv-bu-vb-pc12:2.7	pts-vp-en2.232	pts-vp-en
pli-tv-bu-vb-pc12:2.15	ms2V_359	ms
pli-tv-bu-vb-pc12:2.15	msdiv97	msdiv
pli-tv-bu-vb-pc12:2.19	dr2.188	dr
pli-tv-bu-vb-pc12:2.19	ms2V_360	ms
pli-tv-bu-vb-pc12:2.24	mc2.164	mc
pli-tv-bu-vb-pc12:2.24	ms2V_361	ms
pli-tv-bu-vb-pc12:2.26	ms2V_362	ms
pli-tv-bu-vb-pc12:2.26	sya2.238	sya
pli-tv-bu-vb-pc12:2.26	vri88.56	vri
pli-tv-bu-vb-pc12:2.28.1	csp1ed2.55	csp1ed
pli-tv-bu-vb-pc12:2.28.1	csp2ed2.55	csp2ed
pli-tv-bu-vb-pc12:2.28.1	ms2V_363	ms
pli-tv-bu-vb-pc12:2.28.1	msdiv98	msdiv
pli-tv-bu-vb-pc12:3.1.1	bj2.1.114	bj
pli-tv-bu-vb-pc12:3.1.1	ms2V_364	ms
pli-tv-bu-vb-pc12:3.1.1	msdiv99	msdiv
pli-tv-bu-vb-pc12:3.1.1	pts-cs3.1	pts-cs
pli-tv-bu-vb-pc12:3.1.1	pts-vp-pli4.37	pts-vp-pli
pli-tv-bu-vb-pc12:3.1.3	ms2V_365	ms
pli-tv-bu-vb-pc12:3.1.5.1	cck2.213	cck
pli-tv-bu-vb-pc12:3.1.5.1	dr2.189	dr
pli-tv-bu-vb-pc12:3.1.5.1	ms2V_366	ms
pli-tv-bu-vb-pc12:3.1.5.1	msdiv100	msdiv
pli-tv-bu-vb-pc12:3.1.5.1	ndp2.59	ndp
pli-tv-bu-vb-pc12:3.1.5.1	sya2.239	sya
pli-tv-bu-vb-pc12:3.1.7	pts-vp-en2.233	pts-vp-en
pli-tv-bu-vb-pc12:3.2.1	bj2.1.116	bj
pli-tv-bu-vb-pc12:3.2.1	mc2.165	mc
pli-tv-bu-vb-pc12:3.2.1	ms2V_367	ms
pli-tv-bu-vb-pc12:3.2.1	msdiv101	msdiv
pli-tv-bu-vb-pc12:3.2.1	pts-cs3.2	pts-cs
pli-tv-bu-vb-pc12:3.3.1	cck2.214	cck
pli-tv-bu-vb-pc12:3.3.1	csp1ed2.56	csp1ed
pli-tv-bu-vb-pc12:3.3.1	csp2ed2.56	csp2ed
pli-tv-bu-vb-pc12:3.3.1	ms2V_368	ms
pli-tv-bu-vb-pc12:3.3.1	msdiv102	msdiv
pli-tv-bu-vb-pc12:3.3.1	pts-cs3.3	pts-cs
pli-tv-bu-vb-pc12:3.3.1	vri88.57	vri
pli-tv-bu-vb-pc12:3.3.6	pts-vp-en2.234	pts-vp-en
pli-tv-bu-vb-pc12:3.3.9	ms2V_369	ms
pli-tv-bu-vb-pc13:1.1	dr2.190	dr
pli-tv-bu-vb-pc13:1.1	ms2V_370	ms
pli-tv-bu-vb-pc13:1.1	msdiv103	msdiv
pli-tv-bu-vb-pc13:1.1	ndp2.60	ndp
pli-tv-bu-vb-pc13:1.1	pts-cs1	pts-cs
pli-tv-bu-vb-pc13:1.1	pts-vp-en2.235	pts-vp-en
pli-tv-bu-vb-pc13:1.1	pts-vp-pli4.38	pts-vp-pli
pli-tv-bu-vb-pc13:1.1	sya2.240	sya
pli-tv-bu-vb-pc13:1.7	mc2.166	mc
pli-tv-bu-vb-pc13:1.7	ms2V_371	ms
pli-tv-bu-vb-pc13:1.15.1	cck2.215	cck
pli-tv-bu-vb-pc13:1.15.1	ms2V_372	ms
pli-tv-bu-vb-pc13:1.16	ms2V_373	ms
pli-tv-bu-vb-pc13:2.1	bj2.1.118	bj
pli-tv-bu-vb-pc13:2.1	csp1ed2.57	csp1ed
pli-tv-bu-vb-pc13:2.1	csp2ed2.57	csp2ed
pli-tv-bu-vb-pc13:2.1	dr2.191	dr
pli-tv-bu-vb-pc13:2.1	ms2V_374	ms
pli-tv-bu-vb-pc13:2.1	msdiv104	msdiv
pli-tv-bu-vb-pc13:2.1	pts-cs2	pts-cs
